Vector,Labels
"[-0.08605009 -0.03127526 -0.02372117  0.07500645 -0.19293453  0.03969501
 -0.07979459  0.05843382 -0.13401292  0.02237654 -0.04244437  0.12152056
 -0.13385749  0.0006688  -0.0357357   0.01364882 -0.02711246  0.00073397
  0.17629692  0.13505054 -0.07694509 -0.11536878  0.03457499  0.02612114
  0.05904754 -0.00182042 -0.04785874  0.04755568 -0.17169699  0.05815463
  0.00602874 -0.04553216 -0.16534998 -0.16210958 -0.09739246  0.01432249
 -0.05787327  0.1350759   0.00906872  0.0010702   0.05524587 -0.11053719
 -0.05219346  0.11067283 -0.04891064 -0.0497031  -0.10589954 -0.08027108
 -0.00474114  0.13876474 -0.01956323 -0.0661567   0.02600748  0.00834482
 -0.10313281  0.04441327  0.05328473 -0.0619911   0.06488508 -0.01703001
 -0.21130082 -0.0510565  -0.01433613  0.0203804   0.0714649  -0.00839051
 -0.12766223  0.12101986  0.06641041 -0.03761049 -0.07724882 -0.00310713
  0.12423459  0.00110164 -0.05564218  0.11139384  0.05284383  0.0230436
 -0.03105989  0.10029718  0.04221629 -0.14991643  0.02341697  0.01870525
 -0.04923538  0.00464881  0.09716883  0.06833825 -0.09793691  0.02657156
  0.04890539  0.04236709 -0.07140554  0.17859389 -0.14771464  0.05879677
  0.05297731 -0.0903443  -0.06998429 -0.09578318  0.19324283 -0.00256838
  0.00343632 -0.06671358  0.12302939  0.0630105  -0.30904466  0.02852281
 -0.03377327  0.10806137 -0.03956942 -0.04090078  0.09574495 -0.02028736
  0.26940635  0.06380742  0.08300093 -0.00725309 -0.08977138 -0.04271232
  0.09627115 -0.0292681  -0.07899892 -0.05352217  0.00266998 -0.02855118
  0.01648244  0.02570657]",61
"[-0.08120634 -0.03539423 -0.02158234  0.06674258 -0.18713388  0.05197808
 -0.06608892  0.05930249 -0.13920671  0.02567357 -0.048381    0.10567455
 -0.15289865 -0.00930569 -0.00812766  0.02040709 -0.0365302  -0.01496478
  0.1599133   0.13530014 -0.06718843 -0.11659056  0.03180932 -0.01293959
  0.03713669  0.00702545 -0.04817154  0.05200725 -0.1806588   0.05817291
  0.00452851 -0.06478071 -0.15062761 -0.16907533 -0.09608322  0.01733544
 -0.06144587  0.11549935 -0.00413686  0.00813116  0.06265718 -0.0883611
 -0.04591012  0.12081131 -0.03652569 -0.05808945 -0.12342278 -0.07609811
  0.00273547  0.15829895 -0.02052255 -0.07016665  0.03042133  0.00284779
 -0.0957533   0.07537045  0.04157103 -0.07823687  0.04728796 -0.01267698
 -0.2097484  -0.05983463 -0.01487568  0.02205023  0.07252958 -0.01379022
 -0.13396017  0.11831032  0.08226492 -0.03921314 -0.09940394  0.00513895
  0.10725082 -0.01546022 -0.0397434   0.12786072  0.07363981  0.01879233
 -0.02627995  0.1054038   0.0243763  -0.14035012  0.00738046  0.03653965
 -0.06929556 -0.00361893  0.09380873  0.0568479  -0.08752496  0.01024655
  0.04158673  0.05067946 -0.06623205  0.17753501 -0.15680882  0.05215429
  0.03388594 -0.09107904 -0.06603763 -0.11715409  0.18815897 -0.01503862
 -0.01559194 -0.0633603   0.11689986  0.07096713 -0.3221207   0.0108311
 -0.01653689  0.10168898 -0.05874107 -0.02828791  0.10266292 -0.03230255
  0.255632    0.04229683  0.08308394 -0.01353451 -0.09552537 -0.02336923
  0.08855651 -0.01671963 -0.05843212 -0.05525747 -0.02012965 -0.0376166
  0.02828284  0.04014864]",63
"[-0.08005438 -0.02155926 -0.01094046  0.06275377 -0.1908271   0.03591123
 -0.08499564  0.05000747 -0.1230618   0.03630348 -0.04945896  0.11351606
 -0.13261457  0.01044919 -0.02679622  0.01616401 -0.0295222  -0.00686169
  0.16450532  0.13574356 -0.07666939 -0.12927373  0.02507226  0.00512472
  0.0457382   0.00391268 -0.04333865  0.05603158 -0.16476485  0.05104749
  0.00942948 -0.04708056 -0.1627518  -0.16544221 -0.09905594  0.00703335
 -0.03986361  0.14381629  0.0089199   0.00648728  0.06520387 -0.10243578
 -0.05263703  0.10488454 -0.03220076 -0.05084561 -0.1133483  -0.09496573
 -0.00271732  0.13559839 -0.02623077 -0.06742764  0.02725787  0.0040323
 -0.10766169  0.04708974  0.03847413 -0.0765001   0.06997704 -0.00663359
 -0.20849416 -0.06283399 -0.0076546   0.01537989  0.07468212 -0.02305694
 -0.12567215  0.11965293  0.07959985 -0.03121424 -0.08128415  0.00448938
  0.12057202  0.00527819 -0.05061717  0.1158371   0.06158479 -0.00196803
 -0.02915049  0.10177703  0.0394624  -0.15504694  0.00748175  0.02462087
 -0.04879718 -0.00226307  0.09721213  0.06161862 -0.09435841  0.01449353
  0.05154128  0.04526303 -0.0733247   0.17983335 -0.13651809  0.05777201
  0.05138054 -0.09136011 -0.07796116 -0.10515709  0.20065288 -0.01007493
  0.00059959 -0.06924456  0.1208208   0.0700592  -0.31530225  0.02220185
 -0.03277773  0.10047849 -0.04472822 -0.02818158  0.09903376 -0.02937308
  0.27423948  0.05641205  0.08073936 -0.0089684  -0.09881917 -0.03455456
  0.09295892 -0.03038653 -0.06904384 -0.05671329 -0.01468549 -0.0331022
  0.01186216  0.02534626]",2
"[-7.31529817e-02 -4.46402691e-02 -1.90185197e-02  7.61650056e-02
 -1.82482585e-01  4.18707170e-02 -6.11521490e-02  6.36925772e-02
 -1.39987290e-01  2.15940271e-02 -5.27816378e-02  9.93562862e-02
 -1.51189044e-01 -1.06173130e-02 -8.14293791e-03  2.46651005e-02
 -3.26708555e-02 -2.29267124e-02  1.68619424e-01  1.44422710e-01
 -8.13942626e-02 -1.30556032e-01  4.87641133e-02 -1.20961238e-02
  3.03153675e-02 -4.34031105e-03 -5.49983382e-02  4.79063913e-02
 -1.77668333e-01  4.75505516e-02 -1.06644770e-02 -6.25765994e-02
 -1.44390479e-01 -1.75248116e-01 -9.74989235e-02  2.81313714e-02
 -5.79352342e-02  1.15753509e-01 -1.18286330e-02  6.38830382e-03
  6.62339106e-02 -8.62102807e-02 -5.61747141e-02  1.19217604e-01
 -3.20256799e-02 -5.49072362e-02 -1.29102573e-01 -8.37314799e-02
 -3.25791910e-03  1.57454118e-01 -1.35807684e-02 -6.39970824e-02
  2.59811189e-02  1.28972074e-02 -9.55895633e-02  7.20157400e-02
  3.98090817e-02 -6.89388588e-02  4.69581336e-02 -1.70444157e-02
 -2.13646472e-01 -6.68573529e-02 -9.54409502e-03  3.22859734e-02
  7.77654648e-02 -1.15683889e-02 -1.24870062e-01  1.20262109e-01
  8.63023698e-02 -4.37424518e-02 -9.20806527e-02 -3.29017115e-04
  1.15031056e-01 -4.04463662e-03 -4.91917953e-02  1.14390321e-01
  7.91630745e-02  9.96664446e-03 -2.75649801e-02  1.01982340e-01
  1.53743783e-02 -1.45420104e-01  1.33047550e-04  3.25284712e-02
 -6.67486414e-02 -1.55213743e-03  9.50124264e-02  5.26287220e-02
 -9.42532495e-02  1.96804721e-02  5.04952818e-02  5.73763885e-02
 -7.35763162e-02  1.68883115e-01 -1.47489339e-01  5.75248972e-02
  2.29876321e-02 -9.19402540e-02 -6.87213317e-02 -1.25525534e-01
  1.82511911e-01 -7.46797631e-03 -1.58098005e-02 -5.83562329e-02
  1.20424420e-01  6.55670613e-02 -3.18799824e-01  1.30105754e-02
 -2.24303994e-02  1.07875139e-01 -6.56910166e-02 -2.46496983e-02
  9.87486392e-02 -3.72276753e-02  2.48826429e-01  4.46687974e-02
  7.58849457e-02 -8.10552575e-03 -9.97616351e-02 -2.25176420e-02
  8.45931694e-02 -2.10549533e-02 -6.35856166e-02 -4.43923622e-02
 -1.63646135e-02 -4.09128219e-02  2.16405913e-02  3.72855589e-02]",5
"[-0.08035437 -0.02690344 -0.01277904  0.05874421 -0.18856806  0.04651562
 -0.07398587  0.05359618 -0.13103676  0.03569521 -0.05025635  0.10870366
 -0.14627472  0.00244414 -0.01239563  0.02179692 -0.03711451 -0.01179704
  0.15553473  0.13359843 -0.06790122 -0.12369388  0.02143596 -0.01268866
  0.03663301  0.00802284 -0.04098564  0.05654709 -0.17741768  0.05608306
  0.00986818 -0.0612176  -0.15402354 -0.16752273 -0.09849691  0.01144663
 -0.05119288  0.12836146  0.0030264   0.00765235  0.0668241  -0.0901923
 -0.04797808  0.11333053 -0.03011027 -0.05718676 -0.12131669 -0.08514531
  0.00687018  0.14990503 -0.02556705 -0.07115861  0.0324543   0.00241797
 -0.10163515  0.0682961   0.03524487 -0.08367693  0.05684352 -0.00834154
 -0.20642361 -0.06123648 -0.01210189  0.01681626  0.07336955 -0.02243296
 -0.13042611  0.11871697  0.08412597 -0.03399344 -0.09944315  0.00719044
  0.10774524 -0.00854384 -0.03850786  0.1269816   0.07099459  0.00504572
 -0.02609277  0.10642687  0.02925894 -0.14563476  0.00230007  0.03488829
 -0.06195218 -0.0049211   0.09410325  0.05367235 -0.08779427  0.00747348
  0.04225058  0.04941074 -0.06764446  0.18065642 -0.14873526  0.05089826
  0.04059968 -0.0899946  -0.07311244 -0.11712153  0.19524133 -0.01843279
 -0.00996486 -0.06623019  0.11488703  0.07243955 -0.32276517  0.01018039
 -0.02187586  0.09759595 -0.05512754 -0.02565307  0.10304859 -0.03369416
  0.26349235  0.04311986  0.08190548 -0.012414   -0.09799093 -0.02712239
  0.09193557 -0.01950314 -0.05865572 -0.05764889 -0.02713523 -0.03559536
  0.02401194  0.03537063]",63
"[-0.08985535 -0.0213899  -0.02431846  0.06510002 -0.19472605  0.05419706
 -0.08042032  0.04881335 -0.13102058  0.02704989 -0.04292324  0.11452363
 -0.1383727  -0.00527461 -0.02465427  0.00721627 -0.0298249  -0.0038743
  0.16210966  0.12756604 -0.06216265 -0.1014512   0.02431065  0.0069391
  0.05368236  0.01555717 -0.04655151  0.05776031 -0.16846947  0.06347136
  0.01672303 -0.04885942 -0.16786705 -0.1604829  -0.09460299  0.00212041
 -0.05304676  0.13007218  0.01011428  0.00986839  0.05657378 -0.10471195
 -0.04019802  0.11315088 -0.04515051 -0.05072155 -0.10628602 -0.07790569
 -0.00744898  0.14670658 -0.02860166 -0.07128454  0.02696623 -0.00808114
 -0.10133979  0.05476576  0.04841527 -0.07549764  0.05955486 -0.00542344
 -0.20984714 -0.05613666 -0.0151419   0.00610613  0.07118766 -0.01175312
 -0.1399823   0.11714008  0.07007035 -0.03295492 -0.08438107  0.00800231
  0.1142343  -0.01729351 -0.04783785  0.12964812  0.05745646  0.02556062
 -0.02807094  0.10196602  0.04276098 -0.14601836  0.02492967  0.02810793
 -0.058466   -0.00463204  0.09769344  0.07392141 -0.08923452  0.00804357
  0.04260121  0.03668574 -0.06619016  0.18624112 -0.1540641   0.05568731
  0.05454118 -0.09220605 -0.06642058 -0.09041467  0.19952933 -0.0122778
 -0.00662727 -0.07225744  0.12218507  0.07129026 -0.3166331   0.02348227
 -0.0210852   0.09973717 -0.0408164  -0.03402063  0.09971752 -0.02003509
  0.27365914  0.05547995  0.08752409 -0.01429521 -0.09242608 -0.03135777
  0.09004235 -0.02530554 -0.06397731 -0.06581356 -0.00139071 -0.03425622
  0.02059451  0.03315335]",59
"[-0.08692779 -0.03293742 -0.02985387  0.06801633 -0.18982148  0.0486477
 -0.07511982  0.06521128 -0.13954318  0.02173441 -0.04092026  0.11843142
 -0.15110639 -0.00377101 -0.01718528  0.01556068 -0.03559272 -0.00160316
  0.16654103  0.13374184 -0.06477775 -0.11489739  0.02509237  0.00506396
  0.05451789  0.00566322 -0.04873485  0.0428299  -0.17833745  0.06461354
  0.01367386 -0.06204646 -0.15654689 -0.16318744 -0.09352463  0.01264614
 -0.06776693  0.11721655 -0.00111593  0.00496107  0.0529002  -0.0991219
 -0.04128142  0.12327458 -0.04878444 -0.06241624 -0.11758268 -0.06859153
  0.00484672  0.14845462 -0.01818514 -0.07153334  0.03072885  0.00387749
 -0.09593093  0.06661475  0.05290985 -0.07725772  0.05275616 -0.01712726
 -0.20874126 -0.0484353  -0.01961113  0.02852047  0.06294204 -0.01310639
 -0.13564885  0.11764385  0.07622407 -0.03772989 -0.09165396  0.00186989
  0.11181013 -0.00821996 -0.03763873  0.1257656   0.06222849  0.02814366
 -0.02926114  0.10533057  0.03918599 -0.13688263  0.01726539  0.03273397
 -0.0648107   0.0041712   0.09164752  0.06359475 -0.08630455  0.01659012
  0.0426465   0.04810571 -0.06163574  0.17671032 -0.16051139  0.05316662
  0.04882072 -0.09128715 -0.06323454 -0.10814547  0.18741892 -0.00972933
 -0.00538668 -0.06458388  0.11733013  0.0742031  -0.3154992   0.01906252
 -0.01964727  0.1034861  -0.04576926 -0.04039789  0.10523977 -0.02627539
  0.2608326   0.05142886  0.09176993 -0.01691859 -0.08752429 -0.03058114
  0.09644612 -0.01815417 -0.06747307 -0.05726792 -0.01768596 -0.0284756
  0.02967938  0.03588128]",3
"[-8.12456086e-02 -3.80992293e-02 -2.12777536e-02  7.87457973e-02
 -1.89930156e-01  4.72850986e-02 -6.65310621e-02  5.50981611e-02
 -1.38358325e-01  2.00791620e-02 -4.88567501e-02  1.06290624e-01
 -1.39624506e-01 -1.28643000e-02 -2.38025244e-02  1.63691267e-02
 -2.71960646e-02 -1.51723446e-02  1.72331616e-01  1.37602314e-01
 -7.84704983e-02 -1.11736566e-01  4.80177589e-02  7.26502854e-03
  4.20672521e-02  2.91788048e-04 -5.25641255e-02  5.48498742e-02
 -1.74819455e-01  5.30675948e-02 -5.92827331e-03 -4.97770496e-02
 -1.58382654e-01 -1.69181332e-01 -9.82487276e-02  2.14265119e-02
 -5.67909181e-02  1.25744328e-01  1.62362249e-03  5.52268140e-03
  6.24250919e-02 -9.90965441e-02 -5.47898561e-02  1.12959549e-01
 -4.06550243e-02 -4.55105044e-02 -1.12876445e-01 -8.27066973e-02
 -1.11341821e-02  1.54185534e-01 -1.94899421e-02 -6.43308982e-02
  2.38429010e-02  6.03173301e-03 -9.95085984e-02  5.72385415e-02
  4.59630899e-02 -6.01320043e-02  5.36274873e-02 -1.40584679e-02
 -2.15125203e-01 -6.26566559e-02 -1.09991990e-02  1.59135908e-02
  8.08877274e-02 -3.65436845e-03 -1.29421696e-01  1.21307380e-01
  7.15121701e-02 -4.20022942e-02 -8.40414613e-02 -2.62764399e-04
  1.19804382e-01 -1.14430897e-02 -5.91742173e-02  1.15100823e-01
  6.60438389e-02  2.23868173e-02 -2.82233357e-02  9.95241180e-02
  2.49113794e-02 -1.50669500e-01  1.74446572e-02  2.37554032e-02
 -5.86346090e-02 -3.10553587e-03  9.97226760e-02  6.52001724e-02
 -9.89108533e-02  2.07907669e-02  4.78931442e-02  4.50059064e-02
 -7.53141195e-02  1.78239584e-01 -1.49090216e-01  5.92009649e-02
  3.44442427e-02 -9.14508700e-02 -6.82298616e-02 -1.03479423e-01
  1.90679207e-01 -5.75684290e-03 -1.08612143e-02 -6.44941628e-02
  1.24786906e-01  5.95548674e-02 -3.15976799e-01  2.13689022e-02
 -2.67320145e-02  1.08678102e-01 -5.44794984e-02 -2.98908204e-02
  9.30906907e-02 -2.51478534e-02  2.60734856e-01  5.45285605e-02
  7.54994005e-02 -5.03150979e-03 -9.68454108e-02 -3.22583653e-02
  8.54432061e-02 -2.66877264e-02 -6.92117289e-02 -5.10946847e-02
  5.76257473e-03 -3.97230722e-02  1.71470027e-02  3.31583358e-02]",8
"[-7.71943033e-02 -4.04221080e-02 -1.20403413e-02  7.22212270e-02
 -1.87542260e-01  3.78415063e-02 -6.62366599e-02  6.04515113e-02
 -1.37891904e-01  2.83610933e-02 -5.10737374e-02  1.11901298e-01
 -1.41516909e-01  3.13944329e-04 -2.36751009e-02  2.88767628e-02
 -3.35242078e-02 -1.12814158e-02  1.69601053e-01  1.39705911e-01
 -8.26086476e-02 -1.28347114e-01  3.84272188e-02  5.85877895e-03
  3.78766097e-02 -8.88732076e-03 -4.24074270e-02  5.11001721e-02
 -1.85091957e-01  5.11598215e-02 -6.37601269e-03 -5.70974723e-02
 -1.51494399e-01 -1.70206472e-01 -1.02502584e-01  2.77732350e-02
 -5.90887554e-02  1.30485132e-01  3.26363323e-03 -1.22687593e-03
  6.73785731e-02 -9.42278877e-02 -6.19452596e-02  1.10363536e-01
 -3.39540914e-02 -5.11946417e-02 -1.18437059e-01 -8.59128088e-02
  6.63968734e-03  1.49690256e-01 -1.72392055e-02 -6.52113482e-02
  3.09179481e-02  1.77762993e-02 -1.02234170e-01  6.06705211e-02
  3.93230766e-02 -6.41750395e-02  5.75220734e-02 -2.01480575e-02
 -2.09516808e-01 -5.78646101e-02 -1.14777535e-02  2.44887080e-02
  7.92374983e-02 -1.23573411e-02 -1.19293042e-01  1.23670988e-01
  7.61747286e-02 -4.15552109e-02 -9.55953822e-02 -4.22487501e-03
  1.16035946e-01  5.81472472e-04 -5.07118516e-02  1.09762587e-01
  6.79096282e-02  9.17810388e-03 -2.77137682e-02  1.04137458e-01
  2.18922198e-02 -1.50376603e-01  4.08331072e-03  2.44951993e-02
 -5.47343120e-02  1.19569735e-03  9.58112404e-02  4.85443100e-02
 -9.90634337e-02  2.57973578e-02  4.52541225e-02  5.28287478e-02
 -7.49489069e-02  1.75681055e-01 -1.45505339e-01  5.33715785e-02
  3.22183371e-02 -8.72908235e-02 -7.51462653e-02 -1.20297454e-01
  1.88489929e-01 -9.93880443e-03 -4.97307861e-03 -6.03568330e-02
  1.16651535e-01  5.82700372e-02 -3.17104787e-01  1.31569477e-02
 -3.30939405e-02  1.07255667e-01 -5.82724884e-02 -3.04721799e-02
  9.51912254e-02 -3.18199582e-02  2.56357163e-01  4.95044589e-02
  7.26590082e-02 -2.12820433e-03 -9.63322818e-02 -3.87459137e-02
  9.45828408e-02 -2.25425642e-02 -7.19053522e-02 -4.48480919e-02
 -1.41403843e-02 -3.39014567e-02  2.06686966e-02  3.05763967e-02]",9
"[-0.07122196 -0.01937796  0.01065938  0.05372746 -0.18752475  0.02596991
 -0.08230581  0.04213861 -0.11487149  0.05188897 -0.0585924   0.10903918
 -0.12415956  0.02360601 -0.02831884  0.02969463 -0.03230116 -0.01227159
  0.15579431  0.13618018 -0.08520686 -0.14468864  0.02012749 -0.00333243
  0.02877668 -0.00341226 -0.02955295  0.06576891 -0.16963898  0.04084222
  0.00197215 -0.04641583 -0.15678442 -0.1681638  -0.10660131  0.01272631
 -0.02680246  0.15875596  0.01634482  0.00225781  0.08006544 -0.09398571
 -0.06646799  0.09078499 -0.01294344 -0.04545947 -0.11527379 -0.11198175
  0.00821187  0.13170046 -0.03034113 -0.065294    0.03193021  0.01278373
 -0.11475541  0.04481452  0.019827   -0.07723164  0.07742912 -0.00463034
 -0.20213126 -0.06974749 -0.00073954  0.0086933   0.08489085 -0.03285914
 -0.11103953  0.122526    0.08423594 -0.02875068 -0.09165831  0.00385521
  0.11694145  0.01403497 -0.05129478  0.10767866  0.06685959 -0.02868902
 -0.02628426  0.10343274  0.02808993 -0.16418985 -0.01106343  0.02212889
 -0.03939219 -0.00664038  0.09761745  0.04274045 -0.09905899  0.01427161
  0.04984299  0.04944061 -0.08053467  0.1805318  -0.12092035  0.05280427
  0.04206141 -0.08601654 -0.09136622 -0.11937132  0.20460501 -0.0177478
  0.00255079 -0.06723529  0.11392602  0.0620582  -0.3175275   0.01143351
 -0.0426486   0.09600524 -0.05383503 -0.01677866  0.09410067 -0.03734615
  0.27211666  0.04902896  0.06644467  0.00052196 -0.10646875 -0.04005547
  0.09434874 -0.03109194 -0.06675304 -0.05042624 -0.02772134 -0.03513472
  0.00640241  0.02062884]",65
"[-0.07976909 -0.03533618 -0.02491739  0.07514238 -0.18716697  0.05258437
 -0.06649075  0.05453488 -0.13681395  0.01970261 -0.04982135  0.09778223
 -0.14746946 -0.01763017 -0.00988421  0.01198944 -0.02862398 -0.0222127
  0.16576774  0.1381083  -0.07212958 -0.11237146  0.04667765 -0.01127044
  0.03650995  0.0092025  -0.05870419  0.05505928 -0.16813453  0.05270322
 -0.00206578 -0.0552737  -0.15463488 -0.1712697  -0.09402649  0.0155632
 -0.0529972   0.11648344 -0.00733206  0.01319314  0.06204477 -0.09220211
 -0.0463084   0.11919757 -0.03728841 -0.0504791  -0.12086175 -0.08145389
 -0.01565192  0.15874395 -0.02057988 -0.06607615  0.02205497 -0.00225518
 -0.0955357   0.06745399  0.04394677 -0.0711645   0.04728669 -0.00780832
 -0.21596023 -0.06918786 -0.01007432  0.01792261  0.07769018 -0.00789532
 -0.13650501  0.11748178  0.08116167 -0.04023563 -0.08450493  0.00643712
  0.11551201 -0.01715745 -0.05276033  0.12449512  0.0742832   0.02010486
 -0.02739446  0.09952679  0.02357746 -0.1458645   0.01327594  0.03284273
 -0.06848014 -0.00703135  0.09832682  0.06839807 -0.09154127  0.01000236
  0.0495639   0.04691826 -0.07159702  0.17609566 -0.15129517  0.06022315
  0.03197272 -0.09500618 -0.0641484  -0.10665347  0.18975672 -0.00813089
 -0.01905064 -0.0653818   0.12572806  0.06947252 -0.31951392  0.01934776
 -0.01627753  0.10501491 -0.05809188 -0.02434467  0.09850064 -0.02968288
  0.2588014   0.04857088  0.08082    -0.01247327 -0.09964964 -0.0182994
  0.07899912 -0.02424934 -0.05897054 -0.05554139 -0.00228074 -0.04429688
  0.01932172  0.03896929]",8
"[-0.08518589 -0.02965785 -0.0112986   0.06194118 -0.19255441  0.03261827
 -0.08087863  0.06146958 -0.13282262  0.03574157 -0.04315813  0.13273534
 -0.13432527  0.01860131 -0.03872114  0.02862391 -0.03679904  0.01071154
  0.16818911  0.13171192 -0.07568434 -0.12718543  0.01375902  0.02725492
  0.05704668 -0.0090497  -0.02889893  0.0464873  -0.18797773  0.06110062
  0.01202265 -0.05426886 -0.1603498  -0.15920317 -0.10318859  0.01816827
 -0.06280972  0.14316389  0.01822022 -0.00827616  0.06057116 -0.10611641
 -0.05813771  0.10552803 -0.04241899 -0.05617934 -0.10716624 -0.08093248
  0.02201102  0.1330181  -0.02089103 -0.06992118  0.03785358  0.01935199
 -0.10752854  0.04832787  0.04490673 -0.06889755  0.07102514 -0.02322605
 -0.20106933 -0.04026166 -0.01765356  0.0231308   0.06844544 -0.01923247
 -0.11751264  0.12365026  0.06723062 -0.03493953 -0.09654485 -0.00641312
  0.11520655  0.01001572 -0.04171574  0.10965277  0.05055719  0.01119057
 -0.02938496  0.10766885  0.04207644 -0.14806414  0.01106111  0.01950614
 -0.04310627  0.00885681  0.09201403  0.0479985  -0.09630647  0.0295918
  0.03944485  0.04758603 -0.0681737   0.18076794 -0.14695644  0.04767346
  0.05528093 -0.0831453  -0.07845253 -0.11141811  0.19365105 -0.01226554
  0.01209151 -0.06390643  0.11001708  0.06072667 -0.31102768  0.01645018
 -0.04099347  0.10308553 -0.04058214 -0.04368461  0.09817795 -0.02489679
  0.26700032  0.05658862  0.08048762 -0.00396367 -0.08651448 -0.05462479
  0.11055756 -0.02206734 -0.08098786 -0.05038759 -0.02195395 -0.01907964
  0.02378139  0.02279645]",64
"[-0.07918642 -0.03850742 -0.02568625  0.0780843  -0.18687376  0.04677709
 -0.06770432  0.0594399  -0.13811776  0.0180474  -0.04861821  0.10253098
 -0.14656952 -0.01395224 -0.01436131  0.01426807 -0.0282918  -0.01838416
  0.17130141  0.14070417 -0.07671218 -0.11822197  0.04814902 -0.00282216
  0.04071495  0.00275981 -0.05874022  0.04969186 -0.16980179  0.05202374
 -0.00395701 -0.05484685 -0.15408881 -0.1711919  -0.09476693  0.01926859
 -0.05609655  0.11826206 -0.00756931  0.00945568  0.06032752 -0.09526066
 -0.04973773  0.11918135 -0.0400767  -0.05178092 -0.12080675 -0.08100559
 -0.01294046  0.15458804 -0.01693352 -0.06486296  0.02240053  0.00409664
 -0.09619671  0.06360693  0.04700263 -0.06741492  0.04988772 -0.01283807
 -0.21606706 -0.06536525 -0.01074577  0.02481859  0.07584977 -0.00750711
 -0.13234232  0.11882046  0.07983245 -0.04155773 -0.0820979   0.00209111
  0.1191197  -0.00915389 -0.05389164  0.11823006  0.07147313  0.01991885
 -0.02884122  0.09952104  0.02554271 -0.146301    0.01316272  0.02966657
 -0.06500644 -0.00234954  0.09742559  0.0664046  -0.09394792  0.01726893
  0.05164379  0.04926857 -0.07232559  0.17322972 -0.15001978  0.06097389
  0.03361788 -0.09431207 -0.06520619 -0.10875954  0.18734214 -0.0044766
 -0.01392073 -0.06341298  0.12550087  0.06769025 -0.31649357  0.02156515
 -0.02100656  0.10797042 -0.05610282 -0.02863805  0.09821124 -0.02956292
  0.25788933  0.05215807  0.08095258 -0.01085716 -0.09748941 -0.02322725
  0.08305211 -0.02521742 -0.06533684 -0.05146271 -0.0026853  -0.04054932
  0.01882217  0.03596638]",6
