Vector,Labels
"[ 8.64841044e-02 -3.55621986e-02 -7.17738122e-02  1.26552492e-01
 -9.35303122e-02 -3.25475540e-03  2.22465047e-03 -1.34770840e-01
  5.69389574e-02  7.35338703e-02  7.39040822e-02  1.34076685e-01
  5.58381416e-02 -1.09094501e-01  2.02322677e-01  2.33429000e-02
  8.25590193e-02  9.55598280e-02 -1.08936489e-01  1.83861274e-02
 -2.60920711e-02  1.09816201e-01  2.65938826e-02  1.45303249e-01
 -8.82574245e-02  1.93352271e-02  6.38930649e-02 -9.64967981e-02
 -2.79084556e-02  5.74976718e-03 -4.09337832e-03 -2.87039101e-01
 -4.85429503e-02 -9.40456986e-02 -5.76245375e-02 -2.81037006e-04
  1.39151707e-01  2.89137401e-02 -6.53952286e-02  1.11758716e-01
 -4.72414643e-02 -5.24816960e-02  1.16973378e-01 -9.61320326e-02
 -7.15388507e-02  1.34509057e-01 -9.61998105e-02 -6.48684055e-02
  1.77202612e-01  1.23551274e-02 -1.87814552e-02 -1.00893350e-02
  8.99477452e-02 -4.60183248e-02 -4.07688320e-02 -4.95591238e-02
  4.72489372e-02 -5.76735735e-02 -7.99065307e-02  7.33754486e-02
  8.86008441e-02  1.85063519e-02 -2.67516598e-02 -7.72635043e-02
  6.93584606e-02  1.64018467e-01  1.47119807e-02 -1.11526728e-01
  1.15841053e-01 -1.33378476e-01 -3.72122321e-03  1.71219185e-01
 -4.24257144e-02 -8.65946934e-02  7.21045211e-03 -1.78075843e-02
 -3.70797999e-02  1.19160600e-01 -2.74767410e-02 -4.06024680e-02
  1.72409326e-01 -1.84269715e-02  2.28255056e-02 -6.26376495e-02
  3.18959765e-02  4.91802115e-03  1.69138208e-01 -3.68542895e-02
 -8.00309479e-02  1.36754572e-01 -8.66554081e-02  4.28994633e-02
 -2.64611933e-03 -1.37077883e-01 -1.83698818e-01  7.15693831e-03
 -7.09021538e-02 -9.38178003e-02  1.68218538e-01  4.19985689e-02
  1.85113528e-03  8.51978213e-02  3.59282307e-02 -1.70724522e-02
  3.05341631e-02  7.47106299e-02 -4.87618409e-02 -8.60261545e-02
  5.47211096e-02  6.02741502e-02 -3.47168706e-02 -8.83832425e-02
  5.62622175e-02  1.52914634e-03 -1.07403055e-01  7.56215155e-02
 -6.88715428e-02  1.45282522e-01 -1.88924838e-02 -1.83613315e-01
  3.18328477e-02 -1.58551618e-01 -6.25997484e-02  3.43933403e-02
 -5.56174526e-03  1.17256753e-02  8.09102133e-02  6.61340207e-02]",85
"[ 7.99182355e-02 -3.22699100e-02 -6.53102025e-02  1.26852691e-01
 -9.02954713e-02 -9.24403686e-03 -2.26051454e-03 -1.20262332e-01
  6.08968884e-02  6.88075721e-02  7.04655722e-02  1.42706394e-01
  5.00108004e-02 -1.15492001e-01  2.05895036e-01  2.57228296e-02
  8.31438676e-02  8.84292573e-02 -1.08548924e-01  1.15948385e-02
 -2.04221569e-02  9.91719812e-02  2.03989521e-02  1.39238164e-01
 -9.56286415e-02  1.18966643e-02  6.92049041e-02 -1.11086763e-01
 -3.30901034e-02  1.91849738e-03 -5.09930076e-03 -2.94350326e-01
 -3.92091535e-02 -9.51128379e-02 -4.92552370e-02  3.95040121e-03
  1.40226409e-01  2.07009185e-02 -6.26422986e-02  1.16449967e-01
 -4.57171276e-02 -5.95739931e-02  1.25474766e-01 -9.52603295e-02
 -8.20651650e-02  1.39051467e-01 -9.24944580e-02 -7.07639083e-02
  1.81672588e-01  1.87047999e-02 -1.52867502e-02 -8.33273493e-03
  9.16335434e-02 -4.95913438e-02 -3.53679061e-02 -5.48968948e-02
  3.68428081e-02 -5.90364188e-02 -8.36607441e-02  7.36075044e-02
  7.96716958e-02  2.16448307e-02 -1.73770078e-02 -8.26412663e-02
  6.65969551e-02  1.62303030e-01  2.44827643e-02 -1.14984527e-01
  1.06296360e-01 -1.15806565e-01 -1.09333470e-02  1.64650291e-01
 -4.18702848e-02 -7.91735202e-02 -2.87896091e-05 -2.56942138e-02
 -4.43463884e-02  1.08926632e-01 -2.48213261e-02 -4.24656980e-02
  1.80183142e-01 -2.64012925e-02  2.55673435e-02 -6.66243136e-02
  2.63115950e-02  6.46043802e-03  1.62747651e-01 -2.51563434e-02
 -7.27715343e-02  1.35891438e-01 -8.92020836e-02  3.54632288e-02
 -9.98776127e-03 -1.53049156e-01 -1.89763233e-01  1.70505662e-02
 -7.09880441e-02 -9.57593769e-02  1.67625725e-01  4.12465967e-02
 -4.35996987e-03  8.46071094e-02  3.60611416e-02 -1.49338488e-02
  3.59816030e-02  7.40020722e-02 -4.36339080e-02 -8.39314312e-02
  4.01617028e-02  5.76255247e-02 -2.65759043e-02 -9.20899287e-02
  4.01074328e-02  2.16283021e-03 -1.08093478e-01  7.19160661e-02
 -6.78453371e-02  1.39919654e-01 -1.47795919e-02 -1.85428888e-01
  2.77651399e-02 -1.63680807e-01 -5.80289550e-02  3.71094681e-02
 -2.81631411e-03  2.08877809e-02  9.56302807e-02  5.65250292e-02]",81
"[ 8.41417015e-02 -3.18730697e-02 -7.16372654e-02  1.16411589e-01
 -9.36975479e-02 -4.34258115e-03 -7.41731701e-03 -1.16134800e-01
  7.44594932e-02  6.17947988e-02  5.93758933e-02  1.31478682e-01
  5.55666052e-02 -1.30881101e-01  2.09667027e-01  1.78539101e-02
  8.20115134e-02  8.49352777e-02 -1.11302137e-01  3.92858051e-02
 -1.62259098e-02  1.21151783e-01  3.44005674e-02  1.38737679e-01
 -1.02901652e-01  1.98421553e-02  3.97300087e-02 -1.04108892e-01
 -2.03144494e-02 -7.48023763e-03 -3.85879283e-03 -2.79406726e-01
 -5.99074923e-02 -8.32082182e-02 -4.83324789e-02 -5.46743535e-03
  1.34563297e-01  3.21275070e-02 -4.88708131e-02  1.23179838e-01
 -8.05373564e-02 -4.12880629e-02  1.06018580e-01 -1.04049042e-01
 -5.43295071e-02  1.27071440e-01 -1.03207618e-01 -7.42320493e-02
  1.84162423e-01  8.09600949e-03 -4.40733228e-03 -2.44767442e-02
  9.88027826e-02 -3.26242335e-02 -6.37799054e-02 -5.31753004e-02
  3.47225480e-02 -6.28554896e-02 -8.41576010e-02  7.42617473e-02
  9.34668481e-02  2.73996890e-02 -1.94209348e-02 -8.20976272e-02
  7.21798614e-02  1.49587080e-01  8.68174341e-03 -1.06278367e-01
  9.84071940e-02 -1.15012452e-01 -1.94554590e-02  1.49970889e-01
 -3.23012583e-02 -1.07056685e-01  2.94254138e-03 -2.37543359e-02
 -3.88251953e-02  1.06600322e-01 -9.63118672e-03 -7.00309128e-02
  1.70659319e-01 -1.81995351e-02  3.33914347e-03 -7.64611587e-02
  2.90934425e-02 -6.65275054e-03  1.79741561e-01 -3.86074260e-02
 -6.81774169e-02  1.38355568e-01 -8.05676058e-02  4.13815193e-02
 -6.09266618e-03 -1.33660749e-01 -1.98551297e-01  1.58335231e-02
 -8.64818767e-02 -9.07836705e-02  1.70673564e-01  3.01390309e-02
  2.73224665e-04  8.66715387e-02  3.61573733e-02 -1.30128190e-02
  3.43225189e-02  6.60536662e-02 -5.21466136e-02 -7.00894594e-02
  5.00195846e-02  7.15558380e-02 -1.52287716e-02 -1.07201681e-01
  3.05356067e-02  4.03330149e-03 -1.08429827e-01  8.13370571e-02
 -5.37874624e-02  1.55535921e-01 -2.53142715e-02 -1.92925587e-01
  3.85338031e-02 -1.48357168e-01 -7.55598024e-02  3.51482481e-02
 -1.70079116e-02  5.17726131e-03  8.16345140e-02  7.09089190e-02]",68
"[ 0.0844666  -0.04171962 -0.05754382  0.11805919 -0.08992553 -0.00254305
  0.00196629 -0.12636174  0.06065521  0.07294747  0.06987219  0.12856625
  0.05398374 -0.11551823  0.2056968   0.02683135  0.09422075  0.09159597
 -0.11174071  0.02008304 -0.01817304  0.11347883  0.0257813   0.14051072
 -0.0947879   0.01985693  0.07239118 -0.1063408  -0.03429266  0.00551913
 -0.00750776 -0.2851539  -0.04927495 -0.09893047 -0.04501377 -0.00315585
  0.13215385  0.02480641 -0.07174509  0.1164812  -0.04293451 -0.05694041
  0.11394423 -0.09382126 -0.0723067   0.13685569 -0.09514792 -0.06988432
  0.18516606  0.02474998 -0.00828797 -0.00083405  0.08554443 -0.05195058
 -0.04151902 -0.04904126  0.0500973  -0.05553106 -0.07495534  0.07194797
  0.08887921  0.01958071 -0.01187728 -0.0755059   0.07421109  0.16086598
  0.00250129 -0.1184217   0.11896064 -0.12852705 -0.00477759  0.1682387
 -0.04829312 -0.09350352 -0.00060963 -0.01169898 -0.03464929  0.10525674
 -0.01765351 -0.04518561  0.17328246 -0.02694372  0.02544185 -0.06868654
  0.02828746  0.00812261  0.15720612 -0.02420333 -0.07799109  0.13450333
 -0.09152398  0.03812482 -0.00845598 -0.14190206 -0.18028444  0.0065364
 -0.07683062 -0.10402294  0.16028284  0.03978412 -0.00648862  0.09215559
  0.03778908 -0.01604215  0.02778484  0.07973751 -0.06047912 -0.0882894
  0.04117557  0.07016812 -0.02318882 -0.08914962  0.04792483  0.0160867
 -0.1149021   0.08306888 -0.05183236  0.14098237 -0.01897065 -0.18890549
  0.03747748 -0.16217028 -0.06578571  0.03456988 -0.00908653  0.0163666
  0.08084966  0.06173141]",85
"[ 0.08537149 -0.0297059  -0.05761264  0.1291924  -0.10166264 -0.01025072
  0.00839033 -0.13909966  0.05511304  0.06445153  0.07406217  0.1317141
  0.04815717 -0.11794051  0.20714465  0.0346616   0.07836224  0.1031806
 -0.11041266  0.02053043 -0.03234997  0.09098407  0.02726153  0.1492473
 -0.08788024  0.02215843  0.06495693 -0.09554926 -0.03165737 -0.00760186
  0.00790263 -0.29062575 -0.03690663 -0.09780635 -0.04990426 -0.00141467
  0.13784036  0.03732648 -0.0684429   0.11653606 -0.04028983 -0.06168235
  0.11628645 -0.10369838 -0.08209575  0.1488871  -0.09626491 -0.07666338
  0.17817654  0.01578892 -0.01599212 -0.00556397  0.08455203 -0.0499512
 -0.03444529 -0.05092547  0.04825311 -0.06906037 -0.06447244  0.07504092
  0.08064641  0.02480127 -0.02140138 -0.07505636  0.07060048  0.16795547
  0.01522506 -0.1014197   0.11639338 -0.12473822  0.00568439  0.16845472
 -0.03898612 -0.080584   -0.0036476  -0.03114259 -0.03659202  0.11323573
 -0.02113833 -0.0239889   0.17271239 -0.01701173  0.02299321 -0.05829877
  0.02751023  0.0081487   0.17042182 -0.02915901 -0.07153739  0.13510671
 -0.08628055  0.02662528 -0.00184788 -0.14757538 -0.17508696  0.00240348
 -0.0665321  -0.09218176  0.16551463  0.04417757 -0.00578366  0.08601579
  0.03425315 -0.01459663  0.02527819  0.0720714  -0.05573075 -0.08895015
  0.04429279  0.04832838 -0.04294073 -0.08102704  0.0439468   0.00759567
 -0.11400244  0.07997123 -0.07185847  0.1352288  -0.02209053 -0.18686338
  0.02861824 -0.1687155  -0.06433594  0.02839126 -0.00944201  0.01068716
  0.09177437  0.0564681 ]",94
"[ 8.59561935e-02 -3.85225490e-02 -5.96331954e-02  1.21988468e-01
 -9.47097465e-02 -3.75307142e-03  8.06293357e-03 -1.32503316e-01
  5.36329038e-02  6.49062023e-02  6.63312450e-02  1.28226906e-01
  4.67439592e-02 -1.15061000e-01  2.11984903e-01  2.78968643e-02
  8.50865096e-02  8.75847489e-02 -1.09448753e-01  2.76579224e-02
 -2.79149227e-02  1.12398274e-01  2.29112133e-02  1.47389337e-01
 -9.49886069e-02  2.59735342e-02  5.47384545e-02 -1.06395923e-01
 -1.81418527e-02 -5.39584411e-03  9.65115669e-06 -2.85952449e-01
 -4.90244739e-02 -8.42522755e-02 -4.64357398e-02  4.73978976e-03
  1.32353887e-01  3.85387726e-02 -6.62254095e-02  1.18768424e-01
 -5.36584668e-02 -4.32215296e-02  1.17113478e-01 -9.87158790e-02
 -6.57363385e-02  1.44387007e-01 -9.69923288e-02 -7.08699375e-02
  1.80149674e-01  1.41120488e-02 -1.14605203e-02 -1.74858719e-02
  9.68664885e-02 -3.60541940e-02 -4.20771390e-02 -4.97127324e-02
  4.90878411e-02 -6.38427809e-02 -7.58299157e-02  7.34595209e-02
  9.17067602e-02  2.22968180e-02 -2.32706536e-02 -7.83583224e-02
  7.02441409e-02  1.58473104e-01  8.37760791e-03 -1.08051896e-01
  1.08232148e-01 -1.30895689e-01 -1.51241962e-02  1.65125221e-01
 -3.70064639e-02 -9.34647322e-02  4.87234909e-03 -2.24419814e-02
 -3.34052071e-02  1.09146789e-01 -2.06450038e-02 -5.60051948e-02
  1.67124733e-01 -1.77327301e-02  1.52836228e-02 -7.14395419e-02
  2.87546460e-02  2.17638048e-03  1.74795896e-01 -2.98127756e-02
 -7.59296864e-02  1.40166819e-01 -8.37355554e-02  3.84527594e-02
 -8.30238778e-03 -1.45491555e-01 -1.86444744e-01  1.71378329e-02
 -7.05818683e-02 -9.70590860e-02  1.67663366e-01  3.78371142e-02
 -3.26328515e-03  9.15043205e-02  2.99614221e-02 -1.39606781e-02
  2.59875227e-02  7.11364895e-02 -5.80149367e-02 -8.02756026e-02
  4.20248210e-02  6.12324290e-02 -2.52555106e-02 -9.43503380e-02
  4.75815460e-02  5.63191995e-03 -1.12738490e-01  7.30872154e-02
 -5.49715422e-02  1.51585028e-01 -2.66923755e-02 -1.83098763e-01
  3.48688066e-02 -1.59727767e-01 -6.56689554e-02  3.45153287e-02
 -9.54166334e-03  9.74907726e-03  8.72677341e-02  5.73214293e-02]",85
"[ 8.90660211e-02 -3.88423502e-02 -6.55955896e-02  1.35579735e-01
 -1.05516694e-01 -1.51694817e-02 -3.42808606e-04 -1.32481575e-01
  5.81979454e-02  5.57999313e-02  7.87678808e-02  1.32738948e-01
  4.62484360e-02 -1.21493891e-01  2.08239004e-01  3.29971015e-02
  7.35267177e-02  1.02302425e-01 -1.24845944e-01  1.95243638e-02
 -2.53300052e-02  8.92401114e-02  3.50970142e-02  1.35649577e-01
 -8.56354237e-02  1.00221736e-02  6.96747005e-02 -9.67980772e-02
 -3.52487341e-02 -3.63595039e-03 -7.07126362e-03 -3.07434857e-01
 -3.39309871e-02 -9.88825634e-02 -4.55850139e-02  3.85919982e-03
  1.39524609e-01  3.94692048e-02 -7.17998073e-02  1.14175111e-01
 -3.85046750e-02 -7.30646104e-02  1.14264183e-01 -9.62587148e-02
 -8.10130611e-02  1.48134038e-01 -8.97194818e-02 -8.23590755e-02
  1.66789204e-01  2.83740051e-02 -1.48574524e-02  3.62552493e-03
  8.15998167e-02 -5.10029122e-02 -3.81805897e-02 -5.63333556e-02
  3.40350047e-02 -5.93899451e-02 -6.09936118e-02  7.90641680e-02
  7.83846900e-02  2.90898737e-02 -1.45094031e-02 -7.34670460e-02
  6.70272186e-02  1.81949690e-01  1.81704946e-02 -1.01431131e-01
  1.13082819e-01 -1.26418963e-01  7.59531138e-03  1.66263431e-01
 -4.57864814e-02 -7.62011111e-02 -8.70202016e-03 -2.86496039e-02
 -4.71507013e-02  1.09295771e-01 -3.11712250e-02 -1.09064188e-02
  1.76666826e-01 -1.79985669e-02  2.02346090e-02 -5.19746915e-02
  2.35929471e-02  5.36098704e-03  1.78986326e-01 -2.79763974e-02
 -6.93677291e-02  1.30037785e-01 -8.43241364e-02  1.72953326e-02
 -5.54835307e-04 -1.43445551e-01 -1.76243454e-01  1.43661688e-04
 -5.35302646e-02 -1.02191225e-01  1.53681263e-01  5.21003827e-02
 -8.05982295e-03  7.63746500e-02  1.97101794e-02 -1.54064884e-02
  3.08839735e-02  7.25970119e-02 -5.21192588e-02 -8.03711042e-02
  4.24635038e-02  4.68698591e-02 -4.20761891e-02 -8.94233137e-02
  4.07679379e-02  7.19022530e-04 -1.07123382e-01  8.27467069e-02
 -7.13925213e-02  1.26041755e-01 -2.57723108e-02 -1.88969672e-01
  2.30919775e-02 -1.66866824e-01 -6.19394071e-02  3.51369977e-02
 -1.35903191e-02  1.38791325e-02  8.90866145e-02  5.47408871e-02]",94
"[ 0.07411376 -0.03158276 -0.06235758  0.13244352 -0.09849738 -0.00847438
 -0.01165576 -0.1297893   0.07438473  0.07475094  0.0645359   0.13511635
  0.05302097 -0.12115919  0.20195754  0.03321254  0.08602757  0.08325588
 -0.11610352  0.03287348 -0.02761934  0.10530017  0.02606227  0.1407656
 -0.09296901  0.03239417  0.07655407 -0.08736373 -0.03784181  0.00835223
 -0.00354483 -0.28280076 -0.05464516 -0.11018404 -0.04610907 -0.00739141
  0.14312339  0.03924324 -0.07071192  0.11929482 -0.04664694 -0.06121385
  0.11036918 -0.08734179 -0.08311265  0.14758623 -0.1011299  -0.07665459
  0.19117664  0.02083995 -0.01301261 -0.00058334  0.07683662 -0.0567425
 -0.05051125 -0.03852198  0.04419977 -0.07350045 -0.07545208  0.07778318
  0.0806831   0.02899279 -0.01085694 -0.07357718  0.07107607  0.16257034
  0.0064824  -0.11195609  0.12251702 -0.12176929  0.00702695  0.16127259
 -0.04171854 -0.09927213 -0.00176411 -0.02462746 -0.03313112  0.10262013
 -0.00068405 -0.03373556  0.1691463  -0.01073798  0.01769685 -0.06672776
  0.01147265  0.00999559  0.15122263 -0.02314794 -0.07761024  0.13459423
 -0.09214617  0.03851218 -0.00136635 -0.1470952  -0.1817342  -0.00596978
 -0.08251062 -0.09455667  0.1563716   0.04441036  0.00410098  0.094229
  0.03952019 -0.00146267  0.01455063  0.06806403 -0.07539577 -0.079956
  0.04953073  0.07785659 -0.03661852 -0.09145154  0.03143156  0.02408957
 -0.11038084  0.08486115 -0.071586    0.12522699 -0.03902882 -0.18420887
  0.02383723 -0.155196   -0.05709513  0.02007681 -0.01618055  0.01878794
  0.08155123  0.06055148]",97
"[ 0.08429607 -0.03536821 -0.0761094   0.14134793 -0.0927548  -0.00816252
 -0.00547772 -0.13005698  0.069266    0.06838594  0.0776834   0.12796137
  0.04429429 -0.13028021  0.21006522  0.02096862  0.0773715   0.09873366
 -0.12693147  0.02539019 -0.02658044  0.10168631  0.03688903  0.12650293
 -0.08369444  0.01752533  0.06615299 -0.09256105 -0.03645902  0.00158396
 -0.00882091 -0.30386493 -0.04203803 -0.10701051 -0.04987396  0.00351466
  0.14065976  0.03111923 -0.07058518  0.11635256 -0.04619791 -0.06947669
  0.10444205 -0.09755871 -0.08009723  0.1321266  -0.08870939 -0.07462712
  0.177546    0.01322772 -0.01968773 -0.00344204  0.08434755 -0.05508295
 -0.04890034 -0.03897196  0.02461996 -0.05610929 -0.06970492  0.07989866
  0.075455    0.0244935  -0.01008484 -0.06960548  0.06840254  0.16825493
  0.01731187 -0.11236034  0.10688037 -0.11945667  0.0011918   0.16500956
 -0.05371863 -0.08619401 -0.00975542 -0.01752227 -0.04244966  0.10679925
 -0.03055491 -0.01937943  0.1752998  -0.01447084  0.02018576 -0.05745975
  0.02776422 -0.00601038  0.16387168 -0.03148213 -0.06280018  0.12148549
 -0.10166029  0.0210806   0.00248858 -0.13878088 -0.18287244  0.00522933
 -0.07851557 -0.097032    0.16018243  0.04690151 -0.01205723  0.08158752
  0.01306151 -0.00833549  0.03275558  0.06911842 -0.05814143 -0.08195779
  0.0463609   0.06346074 -0.04156647 -0.08536097  0.03326667  0.0040072
 -0.09790415  0.09408619 -0.06836121  0.14553402 -0.03776543 -0.2011818
  0.03137613 -0.14837569 -0.07450618  0.03452307 -0.01050938  0.02538709
  0.08135001  0.04743657]",80
"[ 7.78209046e-02 -3.55521515e-02 -8.14533681e-02  1.34162426e-01
 -9.49657485e-02 -1.54403420e-02 -9.32142884e-03 -1.15514360e-01
  7.50545263e-02  7.36373886e-02  7.64395148e-02  1.38206512e-01
  4.82513234e-02 -1.31533429e-01  2.02476874e-01  2.25591324e-02
  7.76381344e-02  8.95403326e-02 -1.27193555e-01  1.89667214e-02
 -9.61464271e-03  1.04979850e-01  3.40337567e-02  1.29306585e-01
 -9.39396694e-02  7.83457514e-03  5.90288378e-02 -9.30786356e-02
 -4.09292728e-02  9.10366699e-03 -2.45671775e-02 -3.05778682e-01
 -5.22766523e-02 -1.05663128e-01 -4.40258272e-02 -3.35226068e-04
  1.35241061e-01  2.57034432e-02 -5.74531332e-02  1.19619966e-01
 -5.65981679e-02 -7.65336826e-02  1.13290288e-01 -9.95896757e-02
 -7.23950267e-02  1.28976524e-01 -9.08501074e-02 -7.15869963e-02
  1.77457586e-01  1.01916846e-02 -1.64808650e-02  5.50940400e-03
  8.93836915e-02 -5.96896447e-02 -5.13238907e-02 -4.08286378e-02
  2.78835911e-02 -5.81654906e-02 -7.80822188e-02  7.72163272e-02
  8.05008262e-02  2.16350257e-02 -2.22043768e-02 -7.89052397e-02
  6.42778128e-02  1.70186058e-01  2.81763654e-02 -1.27040356e-01
  1.01391539e-01 -1.11192219e-01 -1.40857259e-02  1.61023960e-01
 -5.11281341e-02 -1.00676760e-01 -9.00748745e-03 -1.83749888e-02
 -4.97024059e-02  1.05395302e-01 -3.07200439e-02 -3.53452675e-02
  1.77343115e-01 -2.52843797e-02  2.72595044e-02 -6.10518008e-02
  2.35648416e-02 -1.35799032e-02  1.50126874e-01 -3.73089872e-02
 -6.11678958e-02  1.28263876e-01 -8.53918567e-02  4.23880070e-02
  4.86474577e-03 -1.46585152e-01 -1.90656349e-01  1.04509119e-04
 -7.71363005e-02 -9.11798403e-02  1.55127257e-01  4.92948666e-02
 -6.65253773e-03  8.21845531e-02  1.45277902e-02 -2.54705194e-02
  3.19763385e-02  8.57080296e-02 -4.59424369e-02 -8.12829211e-02
  5.46477325e-02  5.55438809e-02 -3.05189677e-02 -9.25619900e-02
  2.68541425e-02  8.51346704e-04 -9.70353335e-02  8.12674388e-02
 -6.85971752e-02  1.30535841e-01 -2.19806898e-02 -1.95815802e-01
  3.33147831e-02 -1.56143978e-01 -6.32807389e-02  3.08517236e-02
 -1.67428590e-02  2.37515345e-02  7.67023191e-02  5.45543171e-02]",82
"[ 0.08235004 -0.03557305 -0.06238298  0.124732   -0.10402819 -0.01435152
 -0.00122638 -0.13128704  0.05290737  0.04778187  0.05950554  0.13605505
  0.05690203 -0.12227159  0.21675837  0.03050766  0.07731717  0.08390492
 -0.11635279  0.03907501 -0.02139117  0.12105662  0.01812648  0.1490797
 -0.10301348  0.02330686  0.04075331 -0.10075101 -0.02936194 -0.02383514
 -0.01210455 -0.2891326  -0.0635637  -0.07143931 -0.04091924 -0.00638988
  0.12814723  0.04696953 -0.05450356  0.11592501 -0.0682671  -0.0388133
  0.10714966 -0.11024226 -0.05216892  0.14025971 -0.11034806 -0.07774902
  0.17040251  0.0085758   0.00667544 -0.0260089   0.09856565 -0.03816157
 -0.05392158 -0.04747743  0.04187103 -0.07328841 -0.07644805  0.07011528
  0.09103904  0.02595924 -0.02490299 -0.08669485  0.07372369  0.15657642
  0.01282195 -0.09928558  0.1068043  -0.11714065 -0.02088948  0.14298508
 -0.02815602 -0.09760292  0.00762257 -0.03380291 -0.03957076  0.11531718
 -0.01861115 -0.06453834  0.16114758 -0.01518708  0.00104985 -0.07333356
  0.02628519  0.00553992  0.18010749 -0.03930854 -0.07078569  0.15295954
 -0.06602695  0.04009276 -0.01129311 -0.14690275 -0.19388993 -0.00426609
 -0.06725455 -0.09638635  0.1616844   0.02606268 -0.00644832  0.09328438
  0.03116394 -0.0107281   0.03484647  0.07526688 -0.06119577 -0.07288524
  0.05065215  0.0572146  -0.02341276 -0.09763315  0.04204585  0.01235887
 -0.11742919  0.08280544 -0.05411725  0.13160229 -0.02350563 -0.18490416
  0.03469901 -0.16140376 -0.0583462   0.03059903 -0.02467504  0.00361081
  0.08326468  0.06136326]",68
"[ 0.07060836 -0.04201223 -0.06684653  0.13089515 -0.10503945 -0.01798001
 -0.00582035 -0.12427729  0.05203927  0.05584614  0.06234328  0.13774839
  0.04456198 -0.12308792  0.2164567   0.02729231  0.07083059  0.08708227
 -0.11110394  0.04116304 -0.02229192  0.10900105  0.02324498  0.13342273
 -0.07719054  0.02339448  0.0838816  -0.08911171 -0.05258682  0.00349617
  0.01081154 -0.297758   -0.06822237 -0.09823259 -0.05440606 -0.01036988
  0.13047919  0.03607246 -0.07760511  0.11028188 -0.04375346 -0.08025493
  0.10481761 -0.09630756 -0.07791717  0.14531277 -0.10305287 -0.08246488
  0.1616343   0.01929468 -0.01083629 -0.00440962  0.07003321 -0.0571099
 -0.03991587 -0.04253522  0.03869122 -0.05054014 -0.07350158  0.0742038
  0.07325099  0.0298037   0.00571766 -0.07105849  0.07094928  0.17254327
  0.0172576  -0.10942762  0.12483107 -0.11863235  0.0106983   0.1529142
 -0.04159658 -0.0868869  -0.01601769 -0.02615565 -0.03560401  0.10201947
 -0.021684   -0.01569056  0.17780055 -0.01847281  0.01551716 -0.05236468
  0.02590221  0.00682623  0.17301475 -0.0236367  -0.06662453  0.13600993
 -0.08792999  0.02377774  0.00469323 -0.12753846 -0.17676845  0.00189254
 -0.05657557 -0.11188672  0.15152963  0.03646914 -0.01141607  0.08009535
  0.02619462 -0.00765121  0.03292757  0.083178   -0.05926434 -0.07903071
  0.04182678  0.08729799 -0.05412937 -0.07368305  0.04689224  0.01427992
 -0.11690067  0.09563397 -0.07247418  0.13468342 -0.02864883 -0.20556222
  0.02211359 -0.16937788 -0.06453982  0.04229183 -0.01352932  0.02285375
  0.09369553  0.05032712]",88
